alternative_id,dataset_id,source_dataset,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,source_y,class_index,class_label
toc_uco_oc04_swd_467,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_468,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_469,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_470,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_471,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_472,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_473,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_474,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_475,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_476,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_477,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_478,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_479,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_480,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.5,1.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_481,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_482,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_483,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_484,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_485,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_486,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.5,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_487,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_488,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_489,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_490,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.5,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_491,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_492,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_493,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_494,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_495,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_496,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_497,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_498,toc_uco_oc04_swd,oc04_swd,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_499,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_500,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_501,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_502,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_503,toc_uco_oc04_swd,oc04_swd,1.0,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_504,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_505,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_506,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.5,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_507,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_508,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.5,1.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_509,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_510,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_511,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_512,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_513,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.5,0.0,0.0,1.0,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_514,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_515,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_516,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_517,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_518,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_519,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.5,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_520,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_521,toc_uco_oc04_swd,oc04_swd,0.0,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_522,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_523,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_524,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_525,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_526,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_527,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_528,toc_uco_oc04_swd,oc04_swd,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_529,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_530,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.0,0.5,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_531,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_532,toc_uco_oc04_swd,oc04_swd,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_533,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_534,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.5,1.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_535,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_536,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_537,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_538,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_539,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,1.0,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_540,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_541,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.5,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_542,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_543,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_544,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_545,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_546,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_547,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.5,1.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_548,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_549,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.5,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_550,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_551,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_552,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_553,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_554,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_555,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_556,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_557,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_558,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_559,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_560,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_561,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_562,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_563,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.0,0.5,0.6666666666666666,1.0,0.5,0.0,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_564,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_565,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_566,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_567,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_568,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_569,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_570,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_571,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_572,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_573,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_574,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_575,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_576,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_577,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_578,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_579,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_580,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_581,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_582,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_583,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_584,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_585,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_586,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_587,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_588,toc_uco_oc04_swd,oc04_swd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,Cl4
toc_uco_oc04_swd_589,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.5,0.5,3,4,Cl4
toc_uco_oc04_swd_590,toc_uco_oc04_swd,oc04_swd,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,3,4,Cl4
toc_uco_oc04_swd_591,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.0,1.0,0.5,1.0,3,4,Cl4
toc_uco_oc04_swd_592,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,3,4,Cl4
toc_uco_oc04_swd_593,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,1.0,3,4,Cl4
toc_uco_oc04_swd_594,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,3,4,Cl4
toc_uco_oc04_swd_595,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.5,3,4,Cl4
toc_uco_oc04_swd_596,toc_uco_oc04_swd,oc04_swd,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,3,4,Cl4
toc_uco_oc04_swd_597,toc_uco_oc04_swd,oc04_swd,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,3,4,Cl4
toc_uco_oc04_swd_598,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,1.0,3,4,Cl4
toc_uco_oc04_swd_599,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,3,4,Cl4
toc_uco_oc04_swd_600,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,3,4,Cl4
toc_uco_oc04_swd_601,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,3,4,Cl4
toc_uco_oc04_swd_602,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,3,4,Cl4
toc_uco_oc04_swd_603,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,3,4,Cl4
toc_uco_oc04_swd_604,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.5,0.5,1.0,1.0,3,4,Cl4
toc_uco_oc04_swd_605,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.5,1.0,3,4,Cl4
toc_uco_oc04_swd_606,toc_uco_oc04_swd,oc04_swd,1.0,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.5,3,4,Cl4
toc_uco_oc04_swd_607,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,3,4,Cl4
toc_uco_oc04_swd_608,toc_uco_oc04_swd,oc04_swd,0.5,0.5,1.0,0.5,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,3,4,Cl4
toc_uco_oc04_swd_609,toc_uco_oc04_swd,oc04_swd,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,3,4,Cl4
toc_uco_oc04_swd_610,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.0,1.0,0.5,1.0,3,4,Cl4
toc_uco_oc04_swd_611,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,3,4,Cl4
toc_uco_oc04_swd_612,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,1.0,1.0,1.0,3,4,Cl4
toc_uco_oc04_swd_613,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,3,4,Cl4
toc_uco_oc04_swd_614,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,3,4,Cl4
toc_uco_oc04_swd_615,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.0,0.5,0.0,3,4,Cl4
toc_uco_oc04_swd_616,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,1.0,3,4,Cl4
toc_uco_oc04_swd_617,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.0,1.0,3,4,Cl4
toc_uco_oc04_swd_618,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.5,0.5,0.5,1.0,3,4,Cl4
toc_uco_oc04_swd_619,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5,1.0,1.0,3,4,Cl4
