alternative_id,dataset_id,source_dataset,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,source_y,class_index,class_label
toc_uco_oc04_problematicinternetusage_1526,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.49101732368212725,0.5454545454545454,0.3644179894179895,0.42857142857142855,0.8828828828828829,0.5064935064935064,0.6,0.6,0.8,0.8,0.6,0.2,0.2,0.6,0.8,0.4,0.8,0.2,0.8,0.6,0.8,0.6,0.8,0.8,0.8,0.6,0.6666666666666666,0.4225352112676056,0.6129032258064516,0.6666666666666666,2,3,Cl3
toc_uco_oc04_problematicinternetusage_1527,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,1.0,0.35320238430796375,0.457922077922078,0.23280423280423285,0.4107142857142857,0.4144144144144144,0.4675324675324675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14084507042253522,0.1935483870967742,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1528,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,0.0,0.3713757246662934,0.24675324675324675,0.1779100529100529,0.27380952380952384,0.4864864864864865,0.35064935064935066,1.0,1.0,0.8,0.0,1.0,0.8,0.0,0.6,0.0,0.0,0.4,0.0,0.4,0.4,0.4,0.2,0.4,0.6,0.4,0.2,0.46236559139784944,0.19718309859154928,0.27419354838709675,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_1529,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6153846153846154,0.0,0.3704552151647332,0.6103896103896104,0.298941798941799,0.35714285714285715,0.4774774774774775,0.42207792207792205,0.8,0.4,0.4,0.2,0.8,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.0,0.2,0.4,0.4,0.2,0.2,0.3978494623655914,0.056338028169014086,0.06451612903225806,0.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_1530,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,1.0,0.1848567784595969,0.5584415584415584,0.13955026455026456,0.3392857142857143,0.45045045045045046,0.37012987012987014,0.4,0.6,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.23655913978494625,0.2676056338028169,0.3870967741935484,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1531,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.36416814895801647,0.38311688311688313,0.21560846560846564,0.4107142857142857,0.5315315315315315,0.38961038961038963,0.0,0.6,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10752688172043011,0.08450704225352113,0.11290322580645161,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1532,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,1.0,0.3587542744191136,0.36363636363636365,0.20634920634920637,0.4107142857142857,0.5945945945945946,0.42207792207792205,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.053763440860215055,0.15492957746478872,0.20967741935483872,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1533,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.9664052316929511,0.24675324675324675,0.462962962962963,0.38095238095238093,0.2972972972972973,0.487012987012987,1.0,1.0,0.8,0.0,1.0,0.2,0.0,0.8,0.8,0.8,1.0,0.0,0.6,1.0,0.8,0.4,0.2,1.0,0.2,0.8,0.6666666666666666,0.38028169014084506,0.5483870967741935,0.6666666666666666,2,3,Cl3
toc_uco_oc04_problematicinternetusage_1534,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.39802637046263667,0.2857142857142857,0.20304232804232805,0.44047619047619047,0.6936936936936937,0.5324675324675324,0.4,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.15053763440860216,0.1267605633802817,0.1774193548387097,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1535,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,1.0,0.4022577915345714,0.45454545454545453,0.2638888888888889,0.39285714285714285,0.40540540540540543,0.38961038961038963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09859154929577464,0.12903225806451613,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1536,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,1.0,0.6138737967371649,0.6103896103896104,0.49537037037037046,0.32142857142857145,0.5855855855855856,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.0,0.8,1.0,1.0,1.0,0.6,1.0,0.2,0.8,0.9032258064516129,0.3380281690140845,0.4838709677419355,1.0,3,4,Cl4
toc_uco_oc04_problematicinternetusage_1537,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,0.0,0.3036801183011046,0.35064935064935066,0.1712962962962963,0.26785714285714285,0.2702702702702703,0.42207792207792205,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.22580645161290322,0.07042253521126761,0.08064516129032258,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1538,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.41831540747494766,0.24675324675324675,0.2003968253968254,0.20238095238095238,0.46846846846846846,0.14935064935064934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070422535211268,0.7419354838709677,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1539,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,1.0,0.5044699849531723,0.6753246753246753,0.4411375661375662,0.39880952380952384,0.44144144144144143,0.4805194805194805,1.0,1.0,0.6,0.2,0.4,0.4,0.0,0.2,0.4,0.8,0.4,0.0,0.2,0.4,0.6,0.6,0.6,0.4,0.4,0.2,0.4731182795698925,0.38028169014084506,0.5483870967741935,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_1540,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,1.0,0.358980938618587,0.6103896103896104,0.2896825396825397,0.4166666666666667,0.5855855855855856,0.6233766233766234,0.8,0.8,0.6,0.0,0.2,0.2,0.0,0.4,0.8,0.6,0.4,0.0,0.4,0.4,0.2,0.4,0.4,0.6,0.0,0.4,0.40860215053763443,0.2535211267605634,0.3548387096774194,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_1541,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,1.0,0.34636925196257845,0.14285714285714285,0.1388888888888889,0.32142857142857145,0.5045045045045045,0.2987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211267605633803,0.7580645161290323,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1542,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,1.0,0.4304460733390378,0.3558441558441559,0.24470899470899474,0.20833333333333334,0.23423423423423423,0.3246753246753247,0.6,0.8,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.6,0.0,0.4,0.4,0.6,0.0,0.2,0.27956989247311825,0.28169014084507044,0.4032258064516129,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1543,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,0.0,0.35084337353066697,0.487012987012987,0.24074074074074076,0.23214285714285715,0.4594594594594595,0.37012987012987014,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.23655913978494625,0.16901408450704225,0.24193548387096775,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1544,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,1.0,0.45569964344105995,0.5714285714285714,0.3498677248677249,0.44047619047619047,0.7837837837837838,0.7792207792207793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11267605633802817,0.14516129032258066,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1545,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,1.0,0.34601413818063514,0.44155844155844154,0.2228835978835979,0.35714285714285715,0.3333333333333333,0.5,0.4,0.4,0.4,0.2,0.4,0.2,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.23655913978494625,0.11267605633802817,0.14516129032258066,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1546,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.42784593571884183,0.2857142857142857,0.21825396825396828,0.40476190476190477,0.42342342342342343,0.44805194805194803,0.8,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.0,0.2,0.2,0.23655913978494625,0.38028169014084506,0.5483870967741935,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1547,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,0.0,0.41582535118380254,0.5064935064935064,0.29298941798941797,0.35714285714285715,0.4954954954954955,0.4675324675324675,0.2,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.10752688172043011,0.22535211267605634,0.3225806451612903,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1548,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.3569003373604137,0.4805194805194805,0.24272486772486776,0.40476190476190477,0.6846846846846847,0.42207792207792205,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.13978494623655913,0.15492957746478872,0.20967741935483872,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1549,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,1.0,0.4443093362083343,0.4155844155844156,0.2757936507936508,0.3273809523809524,0.42342342342342343,0.42207792207792205,0.4,0.4,0.4,0.2,0.4,0.6,0.4,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.25806451612903225,0.28169014084507044,0.4032258064516129,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1550,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.7692307692307693,0.0,0.5581530476451939,0.7324675324675325,0.5224867724867726,0.27976190476190477,0.36036036036036034,0.33766233766233766,1.0,1.0,0.2,0.2,0.4,0.2,0.0,0.2,0.6,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.4,0.0,0.4,0.2,0.3118279569892473,0.2535211267605634,0.3548387096774194,1.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1551,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6923076923076923,1.0,0.6309930258425112,0.8701298701298701,0.6898148148148149,0.2916666666666667,0.24324324324324326,0.5194805194805194,0.4,1.0,0.4,0.0,0.8,0.2,0.4,0.2,1.0,0.4,0.8,0.0,1.0,0.4,0.6,0.2,0.4,0.2,0.2,0.2,0.4731182795698925,0.38028169014084506,0.5483870967741935,0.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_1552,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.7692307692307693,1.0,0.34343377241278467,0.7532467532467533,0.32936507936507936,0.31547619047619047,0.5405405405405406,0.38311688311688313,1.0,1.0,1.0,0.8,0.8,0.6,0.2,0.6,0.8,0.8,0.0,0.2,0.8,0.8,1.0,1.0,1.0,1.0,0.8,1.0,0.8172043010752689,0.28169014084507044,0.4032258064516129,0.6666666666666666,2,3,Cl3
toc_uco_oc04_problematicinternetusage_1553,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.6098065488033739,0.34415584415584416,0.34060846560846564,0.2619047619047619,0.5405405405405406,0.38311688311688313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1554,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,0.0,0.37622621875951295,0.5324675324675324,0.2744708994708995,0.3630952380952381,0.4954954954954955,0.512987012987013,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.10752688172043011,0.09859154929577464,0.12903225806451613,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1555,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,0.0,0.31898427036463234,0.42857142857142855,0.20171957671957674,0.30357142857142855,0.2702702702702703,0.4090909090909091,0.8,0.8,0.8,0.0,0.0,0.6,0.0,0.6,0.6,0.8,0.6,0.0,0.8,1.0,0.8,0.8,0.8,1.0,0.0,0.8,0.6236559139784946,0.4788732394366197,0.6935483870967742,0.6666666666666666,2,3,Cl3
toc_uco_oc04_problematicinternetusage_1556,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,0.0,0.3532456533737363,0.374025974025974,0.20634920634920637,0.26785714285714285,0.4774774774774775,0.44805194805194803,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15053763440860216,0.1267605633802817,0.1774193548387097,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1557,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,0.0,0.45113887507150474,0.37662337662337664,0.2645502645502646,0.35714285714285715,0.5045045045045045,0.551948051948052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4084507042253521,0.5967741935483871,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1558,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.3372540254537206,0.22077922077922077,0.15476190476190477,0.36904761904761907,0.5855855855855856,0.42207792207792205,0.4,0.0,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.1827956989247312,0.14084507042253522,0.1935483870967742,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1559,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,1.0,0.43825301203447276,0.19480519480519481,0.19246031746031747,0.375,0.7567567567567568,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.07526881720430108,0.15492957746478872,0.20967741935483872,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1560,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,1.0,0.3409392380966305,0.4090909090909091,0.20965608465608468,0.38095238095238093,0.5405405405405406,0.5714285714285714,0.8,0.8,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.21505376344086022,0.29577464788732394,0.41935483870967744,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1561,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,0.0,0.5099801150138069,0.6428571428571429,0.4285714285714286,0.5,0.35135135135135137,0.7727272727272727,0.6,0.8,0.6,0.2,0.8,0.6,0.2,0.4,0.4,0.4,0.8,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.4,0.2,0.44086021505376344,0.18309859154929578,0.25806451612903225,0.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_1562,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.3840510500334413,0.36363636363636365,0.2208994708994709,0.32142857142857145,0.6126126126126126,0.36363636363636365,0.0,1.0,1.0,0.0,0.8,0.0,0.0,0.2,0.2,0.2,0.8,0.0,0.8,0.0,0.8,0.4,1.0,0.6,0.0,0.6,0.45161290322580644,0.2535211267605634,0.3548387096774194,0.3333333333333333,1,2,Cl2
toc_uco_oc04_problematicinternetusage_1563,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.3179384204116498,0.42857142857142855,0.20105820105820107,0.4583333333333333,0.44144144144144143,0.38311688311688313,0.4,0.4,0.6,0.4,0.8,0.2,0.2,0.2,0.2,0.4,0.8,0.0,0.2,0.2,0.4,0.2,0.2,0.8,0.2,0.2,0.3763440860215054,0.09859154929577464,0.12903225806451613,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_1564,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,0.0,0.42734889598272546,0.6233766233766234,0.3505291005291006,0.5833333333333334,0.45045045045045046,0.6233766233766234,0.2,0.2,0.2,0.0,0.6,0.8,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.07042253521126761,0.08064516129032258,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1565,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6153846153846154,1.0,0.40014983083418393,0.7662337662337663,0.3895502645502646,0.36904761904761907,0.5585585585585585,0.4025974025974026,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.11267605633802817,0.14516129032258066,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1566,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,0.0,0.3241257089765041,0.2857142857142857,0.16534391534391535,0.30357142857142855,0.5315315315315315,0.43506493506493504,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.10752688172043011,0.15492957746478872,0.20967741935483872,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1567,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6923076923076923,0.0,0.3752056800050944,0.8246753246753247,0.39021164021164023,0.30357142857142855,0.43243243243243246,0.3961038961038961,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6451612903225806,0.2112676056338028,0.2903225806451613,0.0,2,3,Cl3
toc_uco_oc04_problematicinternetusage_1568,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.302840628841662,0.1740259740259741,0.1283068783068783,0.40476190476190477,0.46846846846846846,0.3051948051948052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380281690140845,0.4838709677419355,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1569,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.32187292293902786,0.3051948051948052,0.16931216931216933,0.20833333333333334,0.40540540540540543,0.42857142857142855,0.6,0.4,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.6,0.0,0.0,0.2,0.2,0.2,0.4,0.2,0.2,0.0,0.0,0.25806451612903225,0.09859154929577464,0.12903225806451613,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1570,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.4026414460289735,0.37662337662337664,0.23611111111111116,0.2916666666666667,0.24324324324324326,0.5909090909090909,0.6,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.6,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.3118279569892473,0.18309859154929578,0.25806451612903225,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1571,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,1.0,0.5072372825075582,0.42857142857142855,0.3207671957671958,0.26785714285714285,0.5045045045045045,0.2792207792207792,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021505376344086023,0.19718309859154928,0.27419354838709675,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1572,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,1.0,0.3617116723233352,0.24675324675324675,0.17328042328042328,0.3869047619047619,0.5945945945945946,0.38961038961038963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36619718309859156,0.532258064516129,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1573,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,1.0,0.3265613474487918,0.6623376623376623,0.2810846560846561,0.31547619047619047,0.5045045045045045,0.43506493506493504,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.0,0.0,0.21505376344086022,0.18309859154929578,0.25806451612903225,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1574,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,1.0,0.3098701515948746,0.22077922077922077,0.1421957671957672,0.44642857142857145,0.7297297297297297,0.43506493506493504,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.16901408450704225,0.24193548387096775,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1575,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,1.0,0.42043172686614394,0.42857142857142855,0.2658730158730159,0.3273809523809524,0.42342342342342343,0.33766233766233766,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.23655913978494625,0.056338028169014086,0.06451612903225806,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1576,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,0.0,0.4869181738600218,0.577922077922078,0.37698412698412703,0.2916666666666667,0.4144144144144144,0.38311688311688313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18309859154929578,0.25806451612903225,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1577,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.3133817042805649,0.14285714285714285,0.12566137566137567,0.23214285714285715,0.8198198198198198,0.2077922077922078,0.6,0.6,0.6,0.0,1.0,0.2,0.0,0.6,0.4,0.8,0.8,0.0,0.4,0.2,0.2,0.4,0.8,0.4,0.2,0.2,0.45161290322580644,0.14084507042253522,0.1935483870967742,1.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_1578,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.3746416371283925,0.48571428571428577,0.2566137566137566,0.4226190476190476,0.4864864864864865,0.4025974025974026,1.0,1.0,0.8,0.0,1.0,0.6,0.0,0.2,0.2,0.4,0.8,0.0,0.0,0.2,1.0,0.2,1.0,0.2,0.4,0.2,0.4946236559139785,0.15492957746478872,0.20967741935483872,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_1579,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.3583351163117531,0.44155844155844154,0.23082010582010581,0.35119047619047616,0.42342342342342343,0.44805194805194803,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.06451612903225806,0.19718309859154928,0.27419354838709675,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1580,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,0.0,0.33116522393984454,0.5584415584415584,0.25,0.2976190476190476,0.27927927927927926,0.42857142857142855,0.6,0.6,0.4,0.8,1.0,0.0,0.0,0.0,0.2,0.4,0.8,0.2,0.2,0.0,0.4,0.2,0.6,0.6,0.8,0.2,0.43010752688172044,0.04225352112676056,0.04838709677419355,0.3333333333333333,1,2,Cl2
toc_uco_oc04_problematicinternetusage_1581,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.7061408900656295,0.6623376623376623,0.6078042328042329,0.3869047619047619,0.2702702702702703,0.44805194805194803,0.6,0.4,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.2,0.4,0.4,0.2,0.0,0.2,0.0,0.0,0.21505376344086022,0.16901408450704225,0.24193548387096775,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_1582,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.7692307692307693,0.0,0.4271393009864519,0.8116883116883117,0.4378306878306879,0.4642857142857143,0.38738738738738737,0.44805194805194803,0.8,0.8,0.8,0.6,0.6,0.8,0.0,0.8,0.8,0.0,1.0,0.0,0.8,1.0,0.8,0.6,0.8,0.6,0.8,0.4,0.6881720430107527,0.4084507042253521,0.5967741935483871,1.0,2,3,Cl3
